record_id,product_id,product_name,category,region,supplier_id,transaction_date,expiration_date,shelf_life_days,days_remaining_at_purchase,storage_temp,temp_deviation,base_price,cost_price,initial_quantity,spoilage_sensitivity,day_of_week,is_weekend,month,daily_demand,demand_variability,temp_abuse_events,distribution_hours,handling_score,packaging_score,spoilage_risk,was_spoiled,quality_grade,days_until_expiry,markdown_applied,discount_pct,selling_price,units_sold,units_wasted,waste_pct,revenue,waste_cost,profit,profit_margin_pct,supplier_score,is_promoted,official_id
54781,DAI_YOG_154,Yogurt,Dairy,Midwest,SUPPLIER_18,2024-10-21,2024-10-26,6,5,4.4,0.4,10.25,5.21,108,0.7,0,0,10,20,0.13,0,33.4,10,9,0.116,0,A,5,0,0.0,10.25,102,6,5.6,1045.5,31.26,482.82,46.2,8,0,VM_003
54782,BEV_COL_993,Cold Brew Coffee,Beverages,Midwest,SUPPLIER_10,2024-06-13,2024-06-23,13,10,5.2,0.2,9.28,5.82,343,0.4,3,0,6,56,0.2,0,6.6,10,7,0.13,0,A,9,0,0.0,9.28,343,0,0.0,3183.04,0.0,1186.78,37.3,8,0,VM_043
54786,REA_SAN_660,Sandwiches,Ready_to_Eat,Southeast,SUPPLIER_10,2024-02-19,2024-02-19,1,0,5.6,1.6,16.29,10.42,71,0.9,0,0,2,110,0.46,0,37.1,5,9,0.31,1,B,0,1,0.47,8.63,49,22,31.0,422.87,229.24,-316.95,-75.0,8,0,VM_029
54790,PRO_GRA_805,Grapes,Produce,Southwest,SUPPLIER_20,2024-07-13,2024-07-19,6,6,7.4,0.6,2.7,1.31,395,0.6,5,1,7,176,0.29,0,24.5,8,8,0.134,0,A,3,0,0.0,2.7,395,0,0.0,1066.5,0.0,549.05,51.5,9,1,VM_038
54793,DEL_SAL_976,Salami,Deli,Northeast,SUPPLIER_02,2024-10-28,2024-10-30,3,2,4.3,0.3,11.45,5.52,241,0.75,0,0,10,96,0.41,0,64.7,5,5,0.287,1,C,0,1,0.59,4.69,168,73,30.3,787.92,402.96,-542.4,-68.8,7,0,VM_013
54794,DEL_TUR_855,Turkey Slices,Deli,West,SUPPLIER_10,2024-06-30,2024-07-03,3,3,3.0,1.0,9.95,5.64,190,0.75,6,1,6,137,0.18,0,59.9,5,8,0.197,0,B,0,1,0.51,4.88,190,0,0.0,927.2,0.0,-144.4,-15.6,8,0,VM_020
54796,DAI_YOG_558,Yogurt,Dairy,Midwest,SUPPLIER_04,2024-04-18,2024-04-22,5,4,3.0,1.0,7.62,3.49,141,0.7,3,0,4,41,0.27,0,31.6,5,8,0.197,0,B,1,1,0.32,5.18,61,80,56.7,315.98,279.2,-176.11,-55.7,9,0,VM_027
54800,FRO_FRO_624,Frozen Vegetables,Frozen_Meals,Southeast,SUPPLIER_08,2024-05-22,2025-01-14,242,237,-17.5,2.5,13.09,7.11,174,0.3,2,0,5,0,0.36,0,55.1,5,8,0.194,0,B,237,0,0.0,13.09,0,174,100.0,0.0,1237.14,-1237.14,0.0,9,0,VM_016
54801,SEA_COD_319,Cod,Seafood,Southeast,SUPPLIER_10,2024-01-18,2024-01-24,7,6,1.4,1.4,8.08,5.18,361,0.95,3,0,1,74,0.33,3,58.4,6,7,0.238,0,B,3,0,0.0,8.08,207,154,42.7,1672.56,797.72,-197.42,-11.8,8,0,VM_006
54806,BEV_MIL_791,Milk Alternatives,Beverages,Northeast,SUPPLIER_19,2024-12-03,2024-12-20,23,17,6.5,1.5,3.04,1.52,78,0.4,1,0,12,2,0.46,0,15.6,5,9,0.158,0,B,16,0,0.0,3.04,38,40,51.3,115.52,60.8,-3.04,-2.6,10,1,VM_007
54807,MEA_TUR_398,Turkey,Meat,Northeast,SUPPLIER_15,2024-10-21,2024-10-30,9,9,1.5,0.5,12.9,5.25,25,0.9,0,0,10,1,0.18,0,38.3,9,9,0.116,0,A,7,0,0.0,12.9,5,20,80.0,64.5,105.0,-66.75,-103.5,6,0,VM_049
54809,DEL_HAM_866,Ham,Deli,Southeast,SUPPLIER_20,2024-07-27,2024-07-30,4,3,4.2,0.2,5.17,2.93,368,0.75,5,1,7,154,0.44,0,71.3,5,8,0.221,1,B,3,0,0.0,5.17,257,111,30.2,1328.69,325.23,250.45,18.8,9,0,VM_034
54815,MEA_LAM_824,Lamb,Meat,Northeast,SUPPLIER_04,2024-04-25,2024-04-27,3,2,-0.7,1.7,15.56,9.42,111,0.9,3,0,4,54,0.14,0,58.8,9,6,0.256,1,B,0,1,0.53,7.31,77,34,30.6,562.87,320.28,-482.75,-85.8,9,0,VM_037
54817,PHA_ANT_854,Antibiotics,Pharmaceuticals,Southwest,SUPPLIER_18,2024-11-12,2026-06-04,574,569,2.9,2.1,471.66,249.17,429,0.85,1,0,11,0,0.5,2,62.6,7,8,0.2,0,B,567,0,0.0,471.66,0,429,100.0,0.0,106893.93,-106893.93,0.0,8,0,VM_048
54818,BEV_SMO_681,Smoothies,Beverages,Northeast,SUPPLIER_11,2024-02-05,2024-02-14,10,9,4.2,0.8,8.43,5.85,98,0.4,0,0,2,12,0.19,1,33.9,6,7,0.186,1,B,7,0,0.0,8.43,63,35,35.7,531.09,204.75,-42.21,-7.9,6,0,VM_047
54820,BAK_BRE_600,Bread,Bakery,Southwest,SUPPLIER_06,2024-10-30,2024-11-03,4,4,22.1,2.1,10.82,5.38,421,0.5,2,0,10,156,0.49,2,70.9,9,6,0.21,0,B,1,1,0.31,7.47,223,198,47.0,1665.81,1065.24,-599.17,-36.0,8,0,VM_048
54822,DEL_SAL_115,Salami,Deli,Midwest,SUPPLIER_06,2024-07-19,2024-07-28,10,9,4.4,0.4,17.64,10.44,19,0.75,4,0,7,0,0.12,0,9.1,4,6,0.214,0,C,7,1,0.23,13.58,0,19,100.0,0.0,198.36,-198.36,0.0,8,0,VM_040
54823,FRO_FRO_550,Frozen Dinners,Frozen_Meals,Southeast,SUPPLIER_07,2024-04-02,2024-08-27,217,147,-21.3,1.3,14.5,8.31,81,0.3,1,0,4,0,0.12,0,17.8,7,10,0.115,0,A,147,0,0.0,14.5,0,81,100.0,0.0,673.11,-673.11,0.0,9,0,VM_029
54827,PRO_GRA_424,Grapes,Produce,Midwest,SUPPLIER_04,2024-04-26,2024-05-13,20,17,5.6,2.4,5.86,3.34,303,0.6,4,0,4,20,0.19,0,42.8,5,9,0.192,0,B,14,0,0.0,5.86,262,41,13.5,1535.32,136.94,523.3,34.1,9,0,VM_032
54831,BEV_SMO_229,Smoothies,Beverages,West,SUPPLIER_15,2024-01-18,2024-02-10,27,23,5.6,0.6,8.44,3.41,315,0.4,3,0,1,12,0.17,0,67.1,5,7,0.22,0,B,21,0,0.0,8.44,292,23,7.3,2464.48,78.43,1390.33,56.4,6,0,VM_010
54834,MEA_LAM_892,Lamb,Meat,Southwest,SUPPLIER_11,2024-09-08,2024-09-15,10,7,-2.5,3.5,24.44,12.38,451,0.9,6,1,9,81,0.18,1,36.8,10,7,0.239,1,A,4,1,0.26,18.09,315,136,30.2,5698.35,1683.68,114.97,2.0,6,0,VM_023
54836,FRO_PIZ_101,Pizza,Frozen_Meals,Southwest,SUPPLIER_17,2024-12-16,2025-10-15,362,303,-19.1,0.9,7.32,5.09,284,0.3,0,0,12,1,0.36,1,35.8,4,7,0.208,1,C,302,1,0.2,5.86,198,86,30.3,1160.28,437.74,-285.28,-24.6,9,0,VM_025
54839,FRO_FRO_629,Frozen Dinners,Frozen_Meals,Northeast,SUPPLIER_18,2024-08-10,2025-01-06,150,149,-21.6,1.6,19.02,8.55,440,0.3,5,1,8,9,0.15,0,20.9,5,10,0.124,0,B,147,0,0.0,19.02,440,0,0.0,8368.8,0.0,4606.8,55.0,8,1,VM_013
54841,DAI_MIL_239,Milk,Dairy,Northeast,SUPPLIER_17,2024-06-22,2024-07-19,30,27,3.9,0.1,4.78,2.35,394,0.7,5,1,6,32,0.28,0,56.9,8,10,0.121,0,A,25,0,0.0,4.78,394,0,0.0,1883.32,0.0,957.42,50.8,9,0,VM_009
54844,PRO_AVO_867,Avocados,Produce,Southwest,SUPPLIER_13,2024-03-05,2024-03-22,19,17,7.2,0.8,3.8,1.77,346,0.6,1,0,3,15,0.4,0,66.5,10,5,0.215,1,B,15,0,0.0,3.8,242,104,30.1,919.6,184.08,307.18,33.4,10,0,VM_045
54847,PRO_LET_654,Lettuce,Produce,Southwest,SUPPLIER_05,2024-03-09,2024-03-27,20,18,5.8,2.2,1.33,0.92,117,0.6,5,1,3,9,0.12,0,9.4,7,5,0.222,0,B,18,0,0.0,1.33,117,0,0.0,155.61,0.0,47.97,30.8,10,0,VM_025
54849,BEV_KOM_999,Kombucha,Beverages,Southeast,SUPPLIER_10,2024-01-28,2024-02-18,22,21,6.8,1.8,7.84,4.99,34,0.4,6,1,1,1,0.34,1,15.3,8,6,0.178,0,B,20,0,0.0,7.84,14,20,58.8,109.76,99.8,-59.9,-54.6,8,0,VM_004
54850,PRO_LET_459,Lettuce,Produce,Northeast,SUPPLIER_02,2024-10-14,2024-10-20,7,6,8.7,0.7,7.31,3.32,222,0.6,0,0,10,45,0.17,2,30.3,5,10,0.142,0,B,5,0,0.0,7.31,222,0,0.0,1622.82,0.0,885.78,54.6,7,0,VM_007
54851,PHA_ANT_306,Antibiotics,Pharmaceuticals,Midwest,SUPPLIER_03,2024-12-07,2026-02-26,652,446,4.7,0.3,112.92,65.61,95,0.85,5,1,12,4,0.34,0,11.2,5,10,0.153,1,B,446,0,0.0,112.92,66,29,30.5,7452.72,1902.69,1219.77,16.4,9,0,VM_003
54854,SEA_COD_532,Cod,Seafood,Midwest,SUPPLIER_02,2024-04-05,2024-04-09,5,4,1.5,1.5,25.95,11.77,227,0.95,4,0,4,67,0.18,1,23.8,4,9,0.204,0,B,3,0,0.0,25.95,166,61,26.9,4307.7,717.97,1635.91,38.0,7,0,VM_031
54855,BEV_MIL_560,Milk Alternatives,Beverages,Southeast,SUPPLIER_09,2024-11-02,2024-11-10,8,8,3.0,2.0,4.08,2.56,285,0.4,5,1,11,64,0.34,2,43.2,7,6,0.206,0,B,6,0,0.0,4.08,285,0,0.0,1162.8,0.0,433.2,37.3,8,0,VM_006
54859,SEA_LOB_902,Lobster,Seafood,Northeast,SUPPLIER_14,2024-07-02,2024-07-06,5,4,-1.5,1.5,24.31,13.2,491,0.95,1,0,7,145,0.49,1,13.7,10,9,0.137,0,A,4,0,0.0,24.31,491,0,0.0,11936.21,0.0,5455.01,45.7,6,0,VM_028
54860,MEA_GRO_986,Ground Beef,Meat,Midwest,SUPPLIER_14,2024-05-09,2024-05-14,6,5,2.6,1.6,13.67,5.75,238,0.9,3,0,5,69,0.16,1,28.9,10,7,0.181,0,A,3,0,0.0,13.67,238,0,0.0,3253.46,0.0,1884.96,57.9,6,0,VM_032
54861,DAI_CRE_162,Cream,Dairy,Southwest,SUPPLIER_04,2024-04-16,2024-04-25,11,9,3.1,0.9,6.39,3.1,447,0.7,1,0,4,57,0.25,2,57.2,9,9,0.151,0,A,6,0,0.0,6.39,261,186,41.6,1667.79,576.6,282.09,16.9,9,0,VM_030
54864,DEL_HAM_297,Ham,Deli,Southeast,SUPPLIER_07,2024-09-29,2024-10-06,9,7,2.4,1.6,12.01,6.38,461,0.75,6,1,9,102,0.24,1,58.6,5,10,0.19,0,B,4,0,0.0,12.01,354,107,23.2,4251.54,682.66,1310.36,30.8,9,0,VM_024
54865,MEA_CHI_591,Chicken,Meat,West,SUPPLIER_14,2024-05-28,2024-06-04,8,7,2.6,1.6,22.49,10.83,244,0.9,1,0,5,33,0.28,0,28.4,4,9,0.195,1,B,7,0,0.0,22.49,170,74,30.3,3823.3,801.42,1180.78,30.9,6,0,VM_050
54866,PHA_EYE_573,Eye Drops,Pharmaceuticals,Southeast,SUPPLIER_05,2024-01-25,2025-05-09,519,470,3.7,1.3,378.85,219.38,476,0.85,3,0,1,1,0.4,1,57.9,5,5,0.274,1,C,470,1,0.19,306.87,333,143,30.0,102187.71,31371.34,-2237.17,-2.2,10,0,VM_034
54867,REA_FRE_243,Fresh Pasta,Ready_to_Eat,Midwest,SUPPLIER_12,2024-01-31,2024-02-05,5,5,2.6,1.4,16.25,8.22,253,0.9,2,0,1,68,0.27,0,4.6,9,7,0.148,0,A,3,0,0.0,16.25,247,6,2.4,4013.75,49.32,1934.09,48.2,6,0,VM_040
54869,FRO_FRO_953,Frozen Desserts,Frozen_Meals,Midwest,SUPPLIER_19,2024-05-31,2024-08-03,69,64,-18.7,1.3,11.75,6.49,45,0.3,4,0,5,0,0.5,0,30.3,6,8,0.162,0,B,61,0,0.0,11.75,0,45,100.0,0.0,292.05,-292.05,0.0,10,0,VM_040
54870,BEV_SMO_885,Smoothies,Beverages,Southwest,SUPPLIER_19,2024-01-08,2024-02-01,28,24,5.9,0.9,7.2,4.24,246,0.4,0,0,1,9,0.12,0,42.4,4,5,0.255,1,C,22,1,0.2,5.76,172,74,30.1,990.72,313.76,-52.32,-5.3,10,0,VM_045
54871,BAK_MUF_592,Muffins,Bakery,Southeast,SUPPLIER_12,2024-11-10,2024-11-14,6,4,17.8,2.2,2.14,1.39,133,0.5,6,1,11,64,0.43,0,66.7,5,6,0.273,1,C,3,1,0.18,1.75,93,40,30.1,162.75,55.6,-22.12,-13.6,6,0,VM_021
54873,MEA_GRO_776,Ground Beef,Meat,Northeast,SUPPLIER_17,2024-05-20,2024-05-24,4,4,2.4,1.4,12.41,5.07,448,0.9,0,0,5,182,0.43,1,62.7,4,6,0.259,0,C,2,1,0.24,9.43,448,0,0.0,4224.64,0.0,1953.28,46.2,9,0,VM_012
54876,PRO_GRA_237,Grapes,Produce,West,SUPPLIER_20,2024-05-17,2024-05-23,7,6,7.1,0.9,1.99,1.26,369,0.6,4,0,5,82,0.36,0,20.3,7,8,0.158,0,B,6,0,0.0,1.99,369,0,0.0,734.31,0.0,269.37,36.7,9,0,VM_042
54877,DEL_DIP_807,Dips,Deli,Southeast,SUPPLIER_17,2024-05-28,2024-06-07,13,10,2.7,1.3,13.52,7.03,137,0.75,1,0,5,10,0.26,0,51.7,9,8,0.181,0,A,8,0,0.0,13.52,65,72,52.6,878.8,506.16,-84.31,-9.6,9,0,VM_029
54878,MEA_CHI_831,Chicken,Meat,Northeast,SUPPLIER_07,2024-06-12,2024-06-15,3,3,4.5,3.5,16.68,11.59,190,0.9,2,0,6,101,0.11,5,11.4,4,6,0.261,0,C,2,1,0.17,13.84,190,0,0.0,2629.6,0.0,427.5,16.3,9,1,VM_001
54879,BEV_COL_629,Cold Brew Coffee,Beverages,Northeast,SUPPLIER_03,2024-09-09,2024-10-03,30,24,6.2,1.2,2.31,1.46,492,0.4,0,0,9,21,0.2,0,19.9,7,7,0.175,1,B,24,0,0.0,2.31,344,148,30.1,794.64,216.08,76.32,9.6,9,0,VM_036
54881,MEA_CHI_201,Chicken,Meat,Southeast,SUPPLIER_20,2024-02-20,2024-02-27,10,7,1.3,0.3,15.11,9.06,155,0.9,1,0,2,18,0.49,0,64.5,9,5,0.251,0,B,6,0,0.0,15.11,119,36,23.2,1798.09,326.16,393.79,21.9,9,0,VM_029
54882,BEV_COL_738,Cold Brew Coffee,Beverages,Northeast,SUPPLIER_04,2024-08-26,2024-09-19,26,24,2.5,2.5,2.43,1.34,182,0.4,0,0,8,18,0.13,2,71.6,4,8,0.224,1,B,24,0,0.0,2.43,127,55,30.2,308.61,73.7,64.73,21.0,9,0,VM_049
54883,DAI_CRE_331,Cream,Dairy,Southeast,SUPPLIER_17,2024-12-14,2024-12-28,14,14,6.0,2.0,2.85,1.54,199,0.7,5,1,12,20,0.44,2,35.2,9,6,0.192,0,B,12,0,0.0,2.85,188,11,5.5,535.8,16.94,229.34,42.8,9,0,VM_016
54884,FRO_FRO_205,Frozen Dinners,Frozen_Meals,Midwest,SUPPLIER_12,2024-05-14,2024-11-15,261,185,-17.2,2.8,17.78,7.34,270,0.3,1,0,5,1,0.11,1,71.7,6,8,0.21,0,B,182,0,0.0,17.78,165,105,38.9,2933.7,770.7,951.9,32.4,6,0,VM_027
54885,DEL_HUM_871,Hummus,Deli,West,SUPPLIER_06,2024-11-27,2024-12-01,6,4,7.1,3.1,9.17,5.87,32,0.75,2,0,11,9,0.39,1,24.4,7,5,0.281,0,B,3,0,0.0,9.17,23,9,28.1,210.91,52.83,23.07,10.9,8,1,VM_010
54886,PRO_GRA_735,Grapes,Produce,Northeast,SUPPLIER_06,2024-11-16,2024-11-22,7,6,10.3,2.3,6.82,4.25,421,0.6,5,1,11,121,0.42,1,47.9,6,7,0.224,0,B,5,0,0.0,6.82,421,0,0.0,2871.22,0.0,1081.97,37.7,8,0,VM_039
54887,PHA_BIO_332,Biologics,Pharmaceuticals,Northeast,SUPPLIER_06,2024-02-03,2024-09-05,224,215,4.4,0.6,489.17,305.09,388,0.85,5,1,2,4,0.11,0,65.3,5,10,0.161,1,B,215,0,0.0,489.17,271,117,30.2,132565.07,35695.53,14190.15,10.7,8,0,VM_047
54890,REA_SAN_964,Sandwiches,Ready_to_Eat,West,SUPPLIER_04,2024-05-17,2024-05-17,1,0,5.9,1.9,12.76,6.26,431,0.9,4,0,5,723,0.1,0,30.0,6,8,0.32,0,B,0,1,0.43,7.27,431,0,0.0,3133.37,0.0,435.31,13.9,9,0,VM_020
54891,REA_SAN_199,Sandwiches,Ready_to_Eat,Southwest,SUPPLIER_08,2024-08-28,2024-08-28,1,0,5.7,1.7,9.47,5.41,33,0.9,2,0,8,45,0.41,1,26.6,8,7,0.314,0,B,0,1,0.45,5.21,33,0,0.0,171.93,0.0,-6.6,-3.8,9,0,VM_011
54892,BAK_DON_741,Donuts,Bakery,Southeast,SUPPLIER_13,2024-11-13,2024-11-15,3,2,20.4,0.4,4.4,2.8,287,0.5,2,0,11,182,0.19,2,37.1,10,9,0.125,0,A,0,1,0.54,2.02,287,0,0.0,579.74,0.0,-223.86,-38.6,10,0,VM_021
54893,PHA_VAC_738,Vaccines,Pharmaceuticals,Northeast,SUPPLIER_07,2024-08-27,2025-03-20,286,205,3.2,1.8,208.35,117.5,15,0.85,1,0,8,2,0.48,0,24.8,10,10,0.134,0,A,202,0,0.0,208.35,15,0,0.0,3125.25,0.0,1362.75,43.6,9,0,VM_013
54896,BAK_CAK_981,Cakes,Bakery,West,SUPPLIER_20,2024-04-14,2024-04-19,6,5,22.4,2.4,7.65,5.29,358,0.5,6,1,4,123,0.48,0,46.7,10,8,0.159,0,A,3,0,0.0,7.65,358,0,0.0,2738.7,0.0,844.88,30.8,9,0,VM_050
54899,PRO_AVO_777,Avocados,Produce,Northeast,SUPPLIER_01,2024-07-24,2024-08-06,18,13,10.3,2.3,5.04,2.1,79,0.6,2,0,7,9,0.49,1,60.1,6,6,0.264,1,B,13,0,0.0,5.04,55,24,30.4,277.2,50.4,111.3,40.2,7,0,VM_019
54900,PRO_APP_167,Apples,Produce,Northeast,SUPPLIER_04,2024-03-27,2024-04-04,12,8,6.1,1.9,5.82,3.77,162,0.6,2,0,3,13,0.33,0,52.3,10,10,0.139,0,A,5,0,0.0,5.82,55,107,66.0,320.1,403.39,-290.64,-90.8,9,0,VM_007
54901,DAI_YOG_233,Yogurt,Dairy,Midwest,SUPPLIER_08,2024-03-07,2024-04-03,27,27,2.5,1.5,6.59,2.71,279,0.7,3,0,3,17,0.23,0,30.2,6,10,0.132,0,A,25,0,0.0,6.59,279,0,0.0,1838.61,0.0,1082.52,58.9,9,0,VM_041
54905,MEA_CHI_515,Chicken,Meat,Northeast,SUPPLIER_18,2024-03-19,2024-03-24,5,5,-2.3,3.3,23.26,12.19,243,0.9,1,0,3,61,0.4,5,27.7,7,5,0.259,0,B,2,1,0.15,19.77,133,110,45.3,2629.41,1340.9,-332.76,-12.7,8,1,VM_014
54909,BAK_CRO_676,Croissants,Bakery,Northeast,SUPPLIER_13,2024-08-24,2024-08-29,7,5,18.0,2.0,12.05,5.05,480,0.5,5,1,8,128,0.27,1,46.0,4,6,0.263,0,C,2,1,0.38,7.47,480,0,0.0,3585.6,0.0,1161.6,32.4,10,0,VM_036
54911,BEV_FRE_774,Fresh Juice,Beverages,Midwest,SUPPLIER_15,2024-06-10,2024-06-21,13,11,2.6,2.4,5.11,2.96,127,0.4,0,0,6,16,0.39,0,42.6,4,10,0.168,0,B,10,0,0.0,5.11,127,0,0.0,648.97,0.0,273.05,42.1,6,0,VM_003
54913,PHA_PRO_821,Probiotics,Pharmaceuticals,Midwest,SUPPLIER_10,2024-10-20,2024-12-27,68,68,5.3,0.3,232.06,130.53,214,0.85,6,1,10,3,0.38,0,40.5,7,6,0.193,1,B,66,0,0.0,232.06,149,65,30.4,34576.94,8484.45,6643.52,19.2,8,0,VM_035
54914,PRO_BAN_679,Bananas,Produce,Southwest,SUPPLIER_03,2024-11-14,2024-12-01,19,17,8.1,0.1,1.4,0.81,462,0.6,3,0,11,28,0.32,0,16.0,5,10,0.122,0,B,14,0,0.0,1.4,430,32,6.9,602.0,25.92,227.78,37.8,9,0,VM_023
54915,BEV_KOM_223,Kombucha,Beverages,West,SUPPLIER_12,2024-02-21,2024-03-14,23,22,6.2,1.2,2.36,1.1,40,0.4,2,0,2,0,0.46,1,56.1,5,8,0.191,1,B,22,0,0.0,2.36,0,40,100.0,0.0,44.0,-44.0,0.0,6,1,VM_050
54916,PHA_BIO_610,Biologics,Pharmaceuticals,Midwest,SUPPLIER_05,2024-01-11,2024-09-08,257,241,2.6,2.4,118.3,55.0,86,0.85,3,0,1,1,0.3,2,58.8,8,5,0.26,0,B,239,0,0.0,118.3,86,0,0.0,10173.8,0.0,5443.8,53.5,10,0,VM_003
54917,MEA_TUR_397,Turkey,Meat,West,SUPPLIER_15,2024-03-17,2024-03-20,3,3,1.7,0.7,20.67,10.67,173,0.9,6,1,3,107,0.44,0,19.2,5,8,0.166,0,B,3,0,0.0,20.67,173,0,0.0,3575.91,0.0,1730.0,48.4,6,0,VM_022
54919,PRO_LET_955,Lettuce,Produce,Northeast,SUPPLIER_18,2024-11-05,2024-11-14,11,9,3.6,4.4,2.18,1.05,194,0.6,1,0,11,15,0.44,2,32.7,5,9,0.212,0,B,6,0,0.0,2.18,90,104,53.6,196.2,109.2,-7.5,-3.8,8,0,VM_007
54923,DAI_MIL_887,Milk,Dairy,West,SUPPLIER_16,2024-03-05,2024-03-21,21,16,-0.0,4.0,7.94,4.23,474,0.7,1,0,3,29,0.12,3,52.3,9,7,0.237,0,A,13,0,0.0,7.94,415,59,12.4,3295.1,249.57,1290.08,39.2,10,0,VM_010
54924,FRO_ICE_745,Ice Cream,Frozen_Meals,Northeast,SUPPLIER_03,2024-09-02,2024-12-01,100,90,-20.9,0.9,19.02,7.66,19,0.3,0,0,9,0,0.13,0,27.4,7,8,0.149,0,B,87,0,0.0,19.02,0,19,100.0,0.0,145.54,-145.54,0.0,9,0,VM_028
54928,PHA_EYE_239,Eye Drops,Pharmaceuticals,West,SUPPLIER_09,2024-12-17,2026-04-05,504,474,6.3,1.3,18.25,12.26,134,0.85,1,0,12,1,0.2,1,16.7,8,6,0.191,0,B,473,0,0.0,18.25,134,0,0.0,2445.5,0.0,802.66,32.8,8,0,VM_050
54929,BEV_FRE_518,Fresh Juice,Beverages,Northeast,SUPPLIER_04,2024-10-21,2024-11-07,23,17,3.2,1.8,2.02,1.32,421,0.4,0,0,10,16,0.11,0,49.1,9,9,0.144,0,A,15,0,0.0,2.02,228,193,45.8,460.56,254.76,-95.16,-20.7,9,0,VM_007
54930,FRO_FRO_951,Frozen Dinners,Frozen_Meals,West,SUPPLIER_08,2024-07-05,2024-12-18,209,166,-23.2,3.2,8.47,3.74,324,0.3,4,0,7,1,0.44,1,60.5,5,10,0.17,0,B,166,0,0.0,8.47,152,172,53.1,1287.44,643.28,75.68,5.9,9,0,VM_017
54932,MEA_BEE_397,Beef,Meat,Southeast,SUPPLIER_20,2024-01-31,2024-02-09,9,9,2.7,1.7,23.51,13.68,113,0.9,2,0,1,21,0.22,1,26.4,4,8,0.199,0,B,9,0,0.0,23.51,113,0,0.0,2656.63,0.0,1110.79,41.8,9,0,VM_005
54933,PHA_PRO_437,Probiotics,Pharmaceuticals,West,SUPPLIER_08,2024-03-11,2024-06-09,116,90,6.5,1.5,43.66,19.12,63,0.85,0,0,3,4,0.44,0,23.8,4,10,0.181,0,B,89,0,0.0,43.66,63,0,0.0,2750.58,0.0,1546.02,56.2,9,0,VM_017
54934,BEV_COL_554,Cold Brew Coffee,Beverages,Southeast,SUPPLIER_09,2024-09-30,2024-10-22,22,22,8.4,3.4,6.23,4.02,95,0.4,0,0,9,4,0.28,2,22.0,7,10,0.122,0,A,19,0,0.0,6.23,60,35,36.8,373.8,140.7,-8.1,-2.2,8,1,VM_033
54935,BAK_CRO_640,Croissants,Bakery,Northeast,SUPPLIER_13,2024-09-01,2024-09-07,6,6,20.9,0.9,8.62,3.47,218,0.5,6,1,9,62,0.35,1,68.9,10,8,0.147,0,A,6,0,0.0,8.62,218,0,0.0,1879.16,0.0,1122.7,59.7,10,0,VM_049
54936,MEA_GRO_235,Ground Beef,Meat,Southeast,SUPPLIER_03,2024-07-15,2024-07-23,8,8,1.2,0.2,10.21,5.08,396,0.9,0,0,7,64,0.28,0,37.6,10,8,0.12,0,A,6,0,0.0,10.21,336,60,15.2,3430.56,304.8,1418.88,41.4,9,1,VM_004
54937,FRO_FRO_290,Frozen Vegetables,Frozen_Meals,Northeast,SUPPLIER_15,2024-02-03,2024-08-07,195,186,-18.5,1.5,19.36,12.6,281,0.3,5,1,2,1,0.33,1,53.8,6,9,0.158,0,B,184,0,0.0,19.36,155,126,44.8,3000.8,1587.6,-539.8,-18.0,6,0,VM_009
54939,BEV_MIL_547,Milk Alternatives,Beverages,Northeast,SUPPLIER_02,2024-03-31,2024-04-23,28,23,6.4,1.4,3.37,1.86,352,0.4,6,1,3,20,0.18,1,18.4,6,10,0.125,1,A,21,0,0.0,3.37,246,106,30.1,829.02,197.16,174.3,21.0,7,1,VM_047
54943,PHA_EYE_524,Eye Drops,Pharmaceuticals,Northeast,SUPPLIER_06,2024-10-30,2025-10-05,506,340,4.0,1.0,23.11,15.01,130,0.85,2,0,10,0,0.47,1,61.9,7,9,0.202,0,A,338,0,0.0,23.11,0,130,100.0,0.0,1951.3,-1951.3,0.0,8,1,VM_019
54944,REA_SAN_939,Sandwiches,Ready_to_Eat,Southwest,SUPPLIER_18,2024-01-24,2024-01-24,1,0,4.2,0.2,12.25,7.21,389,0.9,2,0,1,669,0.32,0,62.2,9,5,0.342,0,B,0,1,0.58,5.14,389,0,0.0,1999.46,0.0,-805.23,-40.3,8,0,VM_030
54945,BEV_SMO_636,Smoothies,Beverages,Northeast,SUPPLIER_10,2024-10-08,2024-10-23,16,15,4.4,0.6,5.51,3.27,170,0.4,1,0,10,12,0.11,1,41.2,10,6,0.167,1,A,14,0,0.0,5.51,118,52,30.6,650.18,170.04,94.28,14.5,8,0,VM_047
54947,PHA_ANT_632,Antibiotics,Pharmaceuticals,West,SUPPLIER_19,2024-11-15,2025-06-18,228,215,3.3,1.7,132.2,64.36,240,0.85,4,0,11,2,0.42,0,68.5,5,8,0.224,1,B,213,0,0.0,132.2,168,72,30.0,22209.6,4633.92,6763.2,30.5,10,0,VM_017
54948,PRO_BER_177,Berries,Produce,Southwest,SUPPLIER_09,2024-09-24,2024-10-04,12,10,10.0,2.0,5.41,3.61,233,0.6,1,0,9,17,0.42,0,70.7,6,6,0.258,0,B,10,0,0.0,5.41,129,104,44.6,697.89,375.44,-143.24,-20.5,8,0,VM_011
