record_id,product_id,product_name,category,store_id,region,supplier_id,transaction_date,expiration_date,shelf_life_days,days_remaining_at_purchase,storage_temp,temp_deviation,base_price,cost_price,initial_quantity,spoilage_sensitivity,day_of_week,is_weekend,month,daily_demand,demand_variability,temp_abuse_events,distribution_hours,handling_score,packaging_score,spoilage_risk,was_spoiled,quality_grade,days_until_expiry,markdown_applied,discount_pct,selling_price,units_sold,units_wasted,waste_pct,revenue,waste_cost,profit,profit_margin_pct,supplier_score,is_promoted
13510,FRO_FRO_272,Frozen Vegetables,Frozen_Meals,STORE_012,Northeast,SUPPLIER_13,2023-11-11,2024-03-09,163.0,119.0,-16.7,3.3,9.15,4.39,388.0,0.3,5.0,1.0,11.0,4.0,0.18,1.0,5.3,9.0,6.0,0.176,0.0,B,118.0,0.0,0.0,9.15,388.0,0.0,0.0,3550.2,0.0,1846.88,52.0,10.0,0.0
13511,PRO_BAN_919,Bananas,Produce,STORE_002,Northeast,SUPPLIER_03,2024-03-03,2024-03-18,17.0,15.0,7.5,0.5,2.49,1.12,417.0,0.6,6.0,1.0,3.0,39.0,0.5,0.0,55.5,5.0,5.0,0.255,1.0,C,12.0,1.0,0.24,1.89,291.0,126.0,30.2,549.99,141.12,82.95,15.1,9.0,1.0
13512,BEV_SMO_836,Smoothies,Beverages,STORE_011,Southwest,SUPPLIER_14,2023-07-02,2023-07-11,10.0,9.0,4.1,0.9,2.52,1.11,269.0,0.4,6.0,1.0,7.0,63.0,0.32,0.0,45.4,6.0,6.0,0.215,0.0,B,9.0,0.0,0.0,2.52,269.0,0.0,0.0,677.88,0.0,379.29,56.0,6.0,0.0
13513,BAK_BAG_566,Bagels,Bakery,STORE_044,Northeast,SUPPLIER_19,2024-03-04,2024-03-08,6.0,4.0,16.5,3.5,2.37,1.11,259.0,0.5,0.0,0.0,3.0,78.0,0.35,3.0,33.1,6.0,10.0,0.173,0.0,A,1.0,1.0,0.38,1.47,103.0,156.0,60.2,151.41,173.16,-136.08,-89.9,10.0,0.0
13514,BAK_MUF_694,Muffins,Bakery,STORE_014,Northeast,SUPPLIER_11,2023-09-10,2023-09-12,3.0,2.0,20.7,0.7,4.26,2.59,127.0,0.5,6.0,1.0,9.0,92.0,0.48,0.0,52.0,4.0,9.0,0.198,0.0,B,0.0,1.0,0.46,2.3,127.0,0.0,0.0,292.1,0.0,-36.83,-12.6,6.0,0.0
13515,BAK_BAG_656,Bagels,Bakery,STORE_032,Midwest,SUPPLIER_07,2024-02-12,2024-02-14,3.0,2.0,20.3,0.3,13.78,6.66,414.0,0.5,0.0,0.0,2.0,199.0,0.45,0.0,30.7,4.0,8.0,0.199,0.0,B,1.0,1.0,0.23,10.61,275.0,139.0,33.6,2917.75,925.74,160.51,5.5,9.0,0.0
13516,BAK_CRO_868,Croissants,Bakery,STORE_001,Northeast,SUPPLIER_14,2023-06-19,2023-06-24,6.0,5.0,17.0,3.0,4.68,1.89,205.0,0.5,0.0,0.0,6.0,60.0,0.44,4.0,43.6,9.0,10.0,0.133,1.0,A,3.0,0.0,0.0,4.68,143.0,62.0,30.2,669.24,117.18,281.79,42.1,6.0,1.0
13517,PHA_VAC_673,Vaccines,Pharmaceuticals,STORE_014,Northeast,SUPPLIER_06,2023-06-20,2023-09-02,84.0,74.0,5.9,0.9,86.43,43.83,410.0,0.85,1.0,0.0,6.0,7.0,0.24,0.0,50.5,9.0,9.0,0.146,0.0,A,73.0,0.0,0.0,86.43,410.0,0.0,0.0,35436.3,0.0,17466.0,49.3,8.0,0.0
13518,BEV_COL_513,Cold Brew Coffee,Beverages,STORE_017,West,SUPPLIER_18,2023-01-10,2023-01-26,22.0,16.0,4.0,1.0,9.72,6.79,111.0,0.4,1.0,0.0,1.0,4.0,0.12,1.0,6.9,6.0,5.0,0.219,1.0,C,14.0,1.0,0.22,7.58,77.0,34.0,30.6,583.66,230.86,-170.03,-29.1,8.0,0.0
13519,PRO_BAN_715,Bananas,Produce,STORE_015,Southeast,SUPPLIER_17,2023-06-19,2023-06-23,6.0,4.0,13.4,5.4,5.3,2.59,298.0,0.6,0.0,0.0,6.0,85.0,0.13,2.0,18.9,4.0,5.0,0.318,0.0,C,3.0,1.0,0.15,4.5,246.0,52.0,17.4,1107.0,134.68,335.18,30.3,9.0,1.0
13520,REA_SUS_256,Sushi,Ready_to_Eat,STORE_002,Northeast,SUPPLIER_06,2024-07-25,2024-07-29,5.0,4.0,2.9,1.1,13.99,7.7,416.0,0.9,3.0,0.0,7.0,117.0,0.31,0.0,47.4,8.0,8.0,0.19,1.0,A,2.0,1.0,0.17,11.61,291.0,125.0,30.0,3378.51,962.5,175.31,5.2,8.0,0.0
13521,DEL_SAL_602,Salami,Deli,STORE_031,Midwest,SUPPLIER_10,2023-02-10,2023-02-22,12.0,12.0,3.1,0.9,13.82,8.18,204.0,0.75,4.0,0.0,2.0,24.0,0.45,0.0,55.7,7.0,5.0,0.232,0.0,B,9.0,0.0,0.0,13.82,171.0,33.0,16.2,2363.22,269.94,694.5,29.4,8.0,1.0
13522,MEA_POR_754,Pork,Meat,STORE_003,Midwest,SUPPLIER_08,2023-02-26,2023-03-04,7.0,6.0,-0.7,1.7,15.39,6.89,243.0,0.9,6.0,1.0,2.0,57.0,0.11,2.0,42.9,4.0,9.0,0.21,0.0,B,4.0,0.0,0.0,15.39,175.0,68.0,28.0,2693.25,468.52,1018.98,37.8,9.0,0.0
13523,DEL_SAL_640,Salami,Deli,STORE_045,Southwest,SUPPLIER_01,2024-06-12,2024-06-23,12.0,11.0,6.6,2.6,9.39,6.28,87.0,0.75,2.0,0.0,6.0,8.0,0.18,1.0,34.5,7.0,6.0,0.232,0.0,B,9.0,0.0,0.0,9.39,60.0,27.0,31.0,563.4,169.56,17.04,3.0,7.0,0.0
13524,DEL_TUR_252,Turkey Slices,Deli,STORE_020,West,SUPPLIER_07,2023-10-29,2023-10-31,3.0,2.0,3.3,0.7,9.51,6.42,487.0,0.75,6.0,1.0,10.0,276.0,0.16,1.0,43.5,6.0,8.0,0.208,0.0,B,0.0,1.0,0.5,4.76,487.0,0.0,0.0,2318.12,0.0,-808.42,-34.9,9.0,1.0
13525,PHA_ANT_475,Antibiotics,Pharmaceuticals,STORE_014,Northeast,SUPPLIER_16,2024-03-10,2024-12-26,345.0,291.0,3.6,1.4,426.06,292.35,381.0,0.85,6.0,1.0,3.0,2.0,0.42,1.0,22.6,5.0,9.0,0.179,1.0,B,291.0,0.0,0.0,426.06,266.0,115.0,30.2,113331.96,33620.25,1946.61,1.7,10.0,0.0
13526,BEV_SMO_493,Smoothies,Beverages,STORE_032,Midwest,SUPPLIER_02,2024-03-26,2024-04-11,24.0,16.0,6.4,1.4,5.27,3.38,408.0,0.4,1.0,0.0,3.0,18.0,0.39,2.0,7.9,10.0,9.0,0.107,0.0,A,16.0,0.0,0.0,5.27,374.0,34.0,8.3,1970.98,114.92,591.94,30.0,7.0,0.0
13527,BEV_FRE_889,Fresh Juice,Beverages,STORE_048,Southwest,SUPPLIER_20,2024-05-18,2024-05-25,7.0,7.0,2.2,2.8,3.86,2.04,229.0,0.4,5.0,1.0,5.0,54.0,0.46,2.0,36.6,5.0,5.0,0.248,0.0,C,5.0,1.0,0.2,3.09,229.0,0.0,0.0,707.61,0.0,240.45,34.0,9.0,0.0
13528,SEA_LOB_821,Lobster,Seafood,STORE_027,Midwest,SUPPLIER_17,2024-04-12,2024-04-15,4.0,3.0,1.3,1.3,20.99,11.4,415.0,0.95,4.0,0.0,4.0,181.0,0.25,0.0,33.8,8.0,9.0,0.174,0.0,A,3.0,0.0,0.0,20.99,415.0,0.0,0.0,8710.85,0.0,3979.85,45.7,9.0,0.0
13529,MEA_GRO_219,Ground Beef,Meat,STORE_050,West,SUPPLIER_01,2024-12-23,2024-12-26,3.0,3.0,4.6,3.6,16.1,6.85,421.0,0.9,0.0,0.0,12.0,193.0,0.22,4.0,46.3,7.0,5.0,0.277,0.0,B,0.0,1.0,0.46,8.69,421.0,0.0,0.0,3658.49,0.0,774.64,21.2,7.0,1.0
13530,PHA_VAC_314,Vaccines,Pharmaceuticals,STORE_029,Southeast,SUPPLIER_17,2023-09-09,2025-02-22,615.0,532.0,6.1,1.1,402.01,205.9,114.0,0.85,5.0,1.0,9.0,2.0,0.35,0.0,4.4,10.0,6.0,0.169,0.0,A,530.0,0.0,0.0,402.01,114.0,0.0,0.0,45829.14,0.0,22356.54,48.8,9.0,0.0
13531,DAI_CHE_742,Cheese,Dairy,STORE_011,Southwest,SUPPLIER_12,2023-08-26,2023-09-08,19.0,13.0,5.3,1.3,6.88,4.25,481.0,0.7,5.0,1.0,8.0,45.0,0.27,0.0,40.3,6.0,10.0,0.169,0.0,A,11.0,0.0,0.0,6.88,382.0,99.0,20.6,2628.16,420.75,583.91,22.2,6.0,0.0
13532,BAK_BRE_688,Bread,Bakery,STORE_015,Southeast,SUPPLIER_18,2023-01-18,2023-01-20,3.0,2.0,21.7,1.7,10.25,4.12,354.0,0.5,2.0,0.0,1.0,172.0,0.46,1.0,66.3,9.0,9.0,0.168,0.0,A,1.0,1.0,0.13,8.92,263.0,91.0,25.7,2345.96,374.92,887.48,37.8,8.0,0.0
13533,MEA_CHI_593,Chicken,Meat,STORE_037,Northeast,SUPPLIER_17,2023-02-26,2023-02-28,3.0,2.0,4.4,3.4,6.42,3.82,438.0,0.9,6.0,1.0,2.0,295.0,0.25,0.0,50.2,4.0,9.0,0.271,1.0,B,1.0,1.0,0.27,4.69,306.0,132.0,30.1,1435.14,504.24,-238.02,-16.6,9.0,1.0
13534,DAI_SOU_744,Sour Cream,Dairy,STORE_010,West,SUPPLIER_09,2023-02-27,2023-03-06,8.0,7.0,6.4,2.4,10.67,7.0,57.0,0.7,0.0,0.0,2.0,11.0,0.46,0.0,22.2,9.0,9.0,0.142,0.0,A,4.0,0.0,0.0,10.67,50.0,7.0,12.3,533.5,49.0,134.5,25.2,8.0,0.0
13535,FRO_ICE_370,Ice Cream,Frozen_Meals,STORE_048,Southwest,SUPPLIER_04,2023-02-20,2023-11-21,346.0,274.0,-19.1,0.9,13.93,7.58,175.0,0.3,0.0,0.0,2.0,1.0,0.4,1.0,53.9,6.0,9.0,0.162,0.0,B,272.0,0.0,0.0,13.93,175.0,0.0,0.0,2437.75,0.0,1111.25,45.6,9.0,0.0
13536,REA_FRE_222,Fresh Pasta,Ready_to_Eat,STORE_041,Midwest,SUPPLIER_09,2024-06-01,2024-06-03,3.0,2.0,5.8,1.8,13.28,8.73,74.0,0.9,5.0,1.0,6.0,46.0,0.26,0.0,15.8,9.0,9.0,0.168,0.0,A,1.0,1.0,0.23,10.23,74.0,0.0,0.0,757.02,0.0,111.0,14.7,8.0,0.0
13537,MEA_POR_593,Pork,Meat,STORE_009,Northeast,SUPPLIER_07,2023-10-03,2023-10-10,7.0,7.0,-0.8,1.8,15.29,7.38,103.0,0.9,1.0,0.0,10.0,16.0,0.21,2.0,27.3,4.0,8.0,0.201,0.0,B,6.0,0.0,0.0,15.29,85.0,18.0,17.5,1299.65,132.84,539.51,41.5,9.0,0.0
13538,BEV_SMO_151,Smoothies,Beverages,STORE_047,Northeast,SUPPLIER_20,2023-11-17,2023-11-22,7.0,5.0,6.6,1.6,8.45,4.99,463.0,0.4,4.0,0.0,11.0,88.0,0.29,0.0,38.8,4.0,8.0,0.207,0.0,B,5.0,0.0,0.0,8.45,463.0,0.0,0.0,3912.35,0.0,1601.98,40.9,9.0,1.0
13539,SEA_SHR_331,Shrimp,Seafood,STORE_014,Northeast,SUPPLIER_14,2024-03-10,2024-03-11,2.0,1.0,-2.0,2.0,18.35,8.7,68.0,0.95,6.0,1.0,3.0,78.0,0.48,0.0,34.1,5.0,7.0,0.293,0.0,B,0.0,1.0,0.63,6.79,68.0,0.0,0.0,461.72,0.0,-129.88,-28.1,6.0,0.0
13540,DEL_TUR_531,Turkey Slices,Deli,STORE_012,Northeast,SUPPLIER_06,2024-11-09,2024-11-19,14.0,10.0,3.3,0.7,5.05,3.19,466.0,0.75,5.0,1.0,11.0,62.0,0.46,1.0,15.5,7.0,10.0,0.133,0.0,A,7.0,0.0,0.0,5.05,466.0,0.0,0.0,2353.3,0.0,866.76,36.8,8.0,0.0
13541,SEA_TIL_758,Tilapia,Seafood,STORE_042,West,SUPPLIER_06,2023-02-10,2023-02-15,7.0,5.0,-6.2,6.2,25.04,12.24,455.0,0.95,4.0,0.0,2.0,108.0,0.23,4.0,19.6,10.0,10.0,0.222,1.0,A,2.0,1.0,0.15,21.28,318.0,137.0,30.1,6767.04,1676.88,1197.84,17.7,8.0,0.0
13542,PHA_INS_161,Insulin,Pharmaceuticals,STORE_047,Northeast,SUPPLIER_01,2023-10-13,2024-08-11,331.0,303.0,5.8,0.8,309.2,167.84,160.0,0.85,4.0,0.0,10.0,1.0,0.11,0.0,61.4,8.0,9.0,0.157,0.0,A,300.0,0.0,0.0,309.2,160.0,0.0,0.0,49472.0,0.0,22617.6,45.7,7.0,0.0
13543,DEL_HAM_902,Ham,Deli,STORE_018,West,SUPPLIER_05,2024-08-29,2024-09-07,11.0,9.0,2.7,1.3,8.64,4.79,388.0,0.75,3.0,0.0,8.0,48.0,0.38,1.0,34.8,5.0,5.0,0.264,1.0,C,6.0,1.0,0.22,6.74,271.0,117.0,30.2,1826.54,560.43,-31.98,-1.8,10.0,0.0
13544,SEA_TIL_580,Tilapia,Seafood,STORE_045,Southwest,SUPPLIER_09,2023-11-17,2023-11-23,6.0,6.0,2.2,2.2,30.23,13.07,392.0,0.95,4.0,0.0,11.0,87.0,0.41,0.0,39.5,6.0,8.0,0.199,1.0,B,6.0,0.0,0.0,30.23,274.0,118.0,30.1,8283.02,1542.26,3159.58,38.1,8.0,1.0
13545,MEA_POR_694,Pork,Meat,STORE_034,Southeast,SUPPLIER_17,2024-10-05,2024-10-09,6.0,4.0,1.8,0.8,12.96,9.03,452.0,0.9,5.0,1.0,10.0,122.0,0.27,0.0,40.2,10.0,7.0,0.197,0.0,A,4.0,0.0,0.0,12.96,452.0,0.0,0.0,5857.92,0.0,1776.36,30.3,9.0,0.0
13546,FRO_FRO_342,Frozen Dinners,Frozen_Meals,STORE_014,Northeast,SUPPLIER_18,2024-03-12,2024-10-31,255.0,233.0,-17.8,2.2,9.55,6.43,163.0,0.3,1.0,0.0,3.0,0.0,0.21,3.0,66.7,8.0,7.0,0.193,0.0,B,230.0,0.0,0.0,9.55,0.0,163.0,100.0,0.0,1048.09,-1048.09,0.0,8.0,0.0
13547,DAI_CHE_181,Cheese,Dairy,STORE_042,West,SUPPLIER_08,2024-07-20,2024-08-03,20.0,14.0,1.8,2.2,6.82,3.16,178.0,0.7,5.0,1.0,7.0,18.0,0.29,0.0,16.3,7.0,9.0,0.174,0.0,A,13.0,0.0,0.0,6.82,178.0,0.0,0.0,1213.96,0.0,651.48,53.7,9.0,0.0
13548,DAI_COT_232,Cottage Cheese,Dairy,STORE_032,Midwest,SUPPLIER_18,2023-09-13,2023-10-02,19.0,19.0,6.1,2.1,3.65,1.95,188.0,0.7,2.0,0.0,9.0,7.0,0.45,2.0,49.3,10.0,9.0,0.134,0.0,A,17.0,0.0,0.0,3.65,90.0,98.0,52.1,328.5,191.1,-38.1,-11.6,8.0,0.0
13549,PRO_TOM_923,Tomatoes,Produce,STORE_016,Southeast,SUPPLIER_06,2023-04-11,2023-04-20,11.0,9.0,12.2,4.2,7.6,4.83,193.0,0.6,1.0,0.0,4.0,16.0,0.33,0.0,31.1,9.0,6.0,0.228,0.0,B,9.0,0.0,0.0,7.6,141.0,52.0,26.9,1071.6,251.16,139.41,13.0,8.0,0.0
13550,PHA_INS_651,Insulin,Pharmaceuticals,STORE_014,Northeast,SUPPLIER_06,2023-04-04,2023-12-21,330.0,261.0,6.5,1.5,40.46,27.73,488.0,0.85,1.0,0.0,4.0,0.0,0.4,2.0,27.8,5.0,10.0,0.171,0.0,B,261.0,0.0,0.0,40.46,0.0,488.0,100.0,0.0,13532.24,-13532.24,0.0,8.0,0.0
13551,FRO_FRO_580,Frozen Desserts,Frozen_Meals,STORE_027,Midwest,SUPPLIER_01,2024-05-29,2024-12-11,218.0,196.0,-18.4,1.6,13.61,7.05,12.0,0.3,2.0,0.0,5.0,0.0,0.42,2.0,68.5,8.0,6.0,0.212,0.0,B,195.0,0.0,0.0,13.61,0.0,12.0,100.0,0.0,84.6,-84.6,0.0,7.0,0.0
13552,MEA_SAU_920,Sausages,Meat,STORE_023,Southwest,SUPPLIER_15,2023-08-21,2023-08-25,6.0,4.0,1.3,0.3,13.92,5.82,358.0,0.9,0.0,0.0,8.0,73.0,0.46,0.0,42.4,5.0,8.0,0.22,0.0,B,3.0,0.0,0.0,13.92,275.0,83.0,23.2,3828.0,483.06,1744.44,45.6,6.0,0.0
13553,MEA_LAM_395,Lamb,Meat,STORE_038,Southwest,SUPPLIER_08,2024-08-12,2024-08-17,6.0,5.0,-0.0,1.0,16.5,10.2,413.0,0.9,0.0,0.0,8.0,83.0,0.44,1.0,22.3,8.0,6.0,0.206,0.0,B,3.0,0.0,0.0,16.5,232.0,181.0,43.8,3828.0,1846.2,-384.6,-10.0,9.0,1.0
13554,FRO_FRO_889,Frozen Desserts,Frozen_Meals,STORE_020,West,SUPPLIER_08,2023-12-07,2024-04-19,146.0,134.0,-18.5,1.5,14.78,5.97,407.0,0.3,3.0,0.0,12.0,5.0,0.18,3.0,44.1,8.0,9.0,0.133,0.0,A,132.0,0.0,0.0,14.78,407.0,0.0,0.0,6015.46,0.0,3585.67,59.6,9.0,0.0
13555,BEV_SMO_178,Smoothies,Beverages,STORE_030,Southwest,SUPPLIER_05,2024-10-30,2024-11-10,11.0,11.0,2.0,3.0,8.62,5.89,406.0,0.4,2.0,0.0,10.0,40.0,0.47,2.0,40.2,5.0,7.0,0.212,0.0,B,9.0,0.0,0.0,8.62,339.0,67.0,16.5,2922.18,394.63,530.84,18.2,10.0,0.0
13556,FRO_FRO_919,Frozen Desserts,Frozen_Meals,STORE_010,West,SUPPLIER_20,2023-09-11,2024-05-03,241.0,235.0,-20.8,0.8,17.58,9.5,229.0,0.3,0.0,0.0,9.0,0.0,0.13,0.0,41.5,7.0,5.0,0.215,1.0,B,232.0,0.0,0.0,17.58,0.0,229.0,100.0,0.0,2175.5,-2175.5,0.0,9.0,0.0
13557,BEV_FRE_881,Fresh Juice,Beverages,STORE_020,West,SUPPLIER_11,2023-10-17,2023-11-11,29.0,25.0,1.5,3.5,8.37,5.1,194.0,0.4,1.0,0.0,10.0,8.0,0.15,2.0,5.8,9.0,7.0,0.16,0.0,A,25.0,0.0,0.0,8.37,194.0,0.0,0.0,1623.78,0.0,634.38,39.1,6.0,1.0
13558,DAI_COT_477,Cottage Cheese,Dairy,STORE_001,Northeast,SUPPLIER_12,2024-02-14,2024-02-21,8.0,7.0,2.6,1.4,8.82,5.73,354.0,0.7,2.0,0.0,2.0,83.0,0.44,1.0,38.0,7.0,6.0,0.219,0.0,B,7.0,0.0,0.0,8.82,354.0,0.0,0.0,3122.28,0.0,1093.86,35.0,6.0,0.0
13559,FRO_FRO_101,Frozen Vegetables,Frozen_Meals,STORE_011,Southwest,SUPPLIER_17,2024-02-17,2024-10-08,317.0,234.0,-18.7,1.3,15.33,10.62,27.0,0.3,5.0,1.0,2.0,1.0,0.2,1.0,27.0,7.0,8.0,0.158,1.0,B,233.0,0.0,0.0,15.33,18.0,9.0,33.3,275.94,95.58,-10.8,-3.9,9.0,0.0
13560,DAI_SOU_491,Sour Cream,Dairy,STORE_013,Northeast,SUPPLIER_12,2023-05-30,2023-06-12,18.0,13.0,5.0,1.0,5.87,2.52,136.0,0.7,1.0,0.0,5.0,15.0,0.49,1.0,67.1,5.0,5.0,0.29,0.0,C,10.0,1.0,0.24,4.46,136.0,0.0,0.0,606.56,0.0,263.84,43.5,6.0,0.0
13561,DAI_CRE_838,Cream,Dairy,STORE_026,West,SUPPLIER_15,2024-12-26,2025-01-11,18.0,16.0,4.1,0.1,7.61,5.3,252.0,0.7,3.0,0.0,12.0,25.0,0.11,0.0,10.6,7.0,10.0,0.1,0.0,A,13.0,0.0,0.0,7.61,252.0,0.0,0.0,1917.72,0.0,582.12,30.4,6.0,0.0
13562,BAK_PAS_244,Pastries,Bakery,STORE_012,Northeast,SUPPLIER_12,2023-10-20,2023-10-22,3.0,2.0,20.3,0.3,14.34,6.83,210.0,0.5,4.0,0.0,10.0,108.0,0.29,0.0,5.0,8.0,9.0,0.121,0.0,A,0.0,1.0,0.67,4.73,210.0,0.0,0.0,993.3,0.0,-441.0,-44.4,6.0,0.0
13563,FRO_FRO_752,Frozen Desserts,Frozen_Meals,STORE_007,Northeast,SUPPLIER_18,2024-04-03,2025-02-28,341.0,331.0,-23.8,3.8,11.74,4.89,69.0,0.3,2.0,0.0,4.0,3.0,0.24,3.0,44.0,10.0,9.0,0.125,0.0,A,330.0,0.0,0.0,11.74,69.0,0.0,0.0,810.06,0.0,472.65,58.3,8.0,0.0
13564,FRO_FRO_570,Frozen Dinners,Frozen_Meals,STORE_013,Northeast,SUPPLIER_07,2024-09-01,2025-04-18,241.0,229.0,-20.7,0.7,6.83,4.71,492.0,0.3,6.0,1.0,9.0,2.0,0.49,0.0,62.2,9.0,10.0,0.11,0.0,A,227.0,0.0,0.0,6.83,474.0,18.0,3.7,3237.42,84.78,920.1,28.4,9.0,1.0
13565,DEL_TUR_733,Turkey Slices,Deli,STORE_045,Southwest,SUPPLIER_06,2023-12-01,2023-12-07,6.0,6.0,2.6,1.4,5.26,3.08,69.0,0.75,4.0,0.0,12.0,15.0,0.34,0.0,22.5,6.0,7.0,0.187,0.0,B,5.0,0.0,0.0,5.26,61.0,8.0,11.6,320.86,24.64,108.34,33.8,8.0,0.0
13566,REA_SOU_653,Soups,Ready_to_Eat,STORE_035,Midwest,SUPPLIER_11,2024-10-05,2024-10-06,1.0,1.0,2.7,1.3,6.76,4.66,199.0,0.9,5.0,1.0,10.0,349.0,0.32,1.0,43.0,6.0,6.0,0.223,0.0,B,0.0,1.0,0.63,2.5,199.0,0.0,0.0,497.5,0.0,-429.84,-86.4,6.0,1.0
13567,MEA_SAU_169,Sausages,Meat,STORE_050,West,SUPPLIER_14,2024-03-10,2024-03-12,3.0,2.0,2.2,1.2,10.1,4.28,106.0,0.9,6.0,1.0,3.0,84.0,0.23,0.0,65.3,9.0,6.0,0.252,0.0,B,1.0,1.0,0.1,9.09,86.0,20.0,18.9,781.74,85.6,328.06,42.0,6.0,0.0
13568,PRO_TOM_352,Tomatoes,Produce,STORE_008,West,SUPPLIER_11,2024-02-10,2024-02-27,19.0,17.0,6.3,1.7,1.6,0.78,315.0,0.6,5.0,1.0,2.0,36.0,0.25,0.0,70.9,8.0,6.0,0.229,0.0,B,14.0,0.0,0.0,1.6,315.0,0.0,0.0,504.0,0.0,258.3,51.3,6.0,0.0
13569,SEA_SAL_222,Salmon,Seafood,STORE_044,Northeast,SUPPLIER_05,2023-02-22,2023-02-26,4.0,4.0,-1.2,1.2,10.36,4.98,149.0,0.95,2.0,0.0,2.0,60.0,0.22,0.0,23.7,7.0,10.0,0.119,0.0,A,1.0,1.0,0.31,7.15,79.0,70.0,47.0,564.85,348.6,-177.17,-31.4,10.0,0.0
13570,BEV_COL_805,Cold Brew Coffee,Beverages,STORE_022,West,SUPPLIER_18,2024-07-11,2024-07-20,13.0,9.0,0.8,4.2,2.43,1.63,302.0,0.4,3.0,0.0,7.0,43.0,0.14,2.0,11.8,9.0,7.0,0.18,0.0,A,6.0,0.0,0.0,2.43,202.0,100.0,33.1,490.86,163.0,-1.4,-0.3,8.0,0.0
13571,DAI_CRE_960,Cream,Dairy,STORE_049,Northeast,SUPPLIER_10,2024-12-23,2025-01-03,12.0,11.0,3.4,0.6,3.34,1.41,196.0,0.7,0.0,0.0,12.0,23.0,0.42,0.0,16.9,5.0,8.0,0.169,0.0,B,10.0,0.0,0.0,3.34,196.0,0.0,0.0,654.64,0.0,378.28,57.8,8.0,0.0
13572,DAI_CRE_144,Cream,Dairy,STORE_008,West,SUPPLIER_15,2024-07-01,2024-07-18,24.0,17.0,1.8,2.2,2.68,1.6,221.0,0.7,0.0,0.0,7.0,14.0,0.44,0.0,56.9,9.0,5.0,0.261,0.0,B,16.0,0.0,0.0,2.68,221.0,0.0,0.0,592.28,0.0,238.68,40.3,6.0,0.0
13573,SEA_COD_440,Cod,Seafood,STORE_043,Midwest,SUPPLIER_07,2023-10-30,2023-11-01,3.0,2.0,0.2,0.2,10.72,6.71,216.0,0.95,0.0,0.0,10.0,92.0,0.31,1.0,70.5,6.0,7.0,0.25,1.0,B,1.0,1.0,0.2,8.58,97.0,119.0,55.1,832.26,798.49,-617.1,-74.1,9.0,0.0
13574,PRO_TOM_435,Tomatoes,Produce,STORE_013,Northeast,SUPPLIER_13,2023-09-25,2023-09-28,4.0,3.0,6.1,1.9,3.57,1.53,94.0,0.6,0.0,0.0,9.0,23.0,0.13,0.0,14.6,5.0,6.0,0.235,0.0,C,2.0,1.0,0.22,2.78,50.0,44.0,46.8,139.0,67.32,-4.82,-3.5,10.0,0.0
13575,PRO_BER_568,Berries,Produce,STORE_046,West,SUPPLIER_01,2023-02-08,2023-02-12,5.0,4.0,8.2,0.2,2.23,1.04,26.0,0.6,2.0,0.0,2.0,7.0,0.3,0.0,60.4,9.0,10.0,0.122,0.0,A,2.0,1.0,0.17,1.85,15.0,11.0,42.3,27.75,11.44,0.71,2.6,7.0,1.0
13576,FRO_FRO_559,Frozen Dinners,Frozen_Meals,STORE_021,Southeast,SUPPLIER_09,2024-09-25,2024-12-09,92.0,75.0,-20.3,0.3,7.9,4.78,57.0,0.3,2.0,0.0,9.0,0.0,0.23,1.0,68.9,8.0,6.0,0.208,0.0,B,75.0,0.0,0.0,7.9,0.0,57.0,100.0,0.0,272.46,-272.46,0.0,8.0,0.0
13577,MEA_GRO_459,Ground Beef,Meat,STORE_048,Southwest,SUPPLIER_06,2023-01-29,2023-02-06,10.0,8.0,4.3,3.3,5.81,3.35,139.0,0.9,6.0,1.0,1.0,38.0,0.11,1.0,68.5,4.0,7.0,0.304,1.0,C,7.0,1.0,0.18,4.76,97.0,42.0,30.2,461.72,140.7,-3.93,-0.9,8.0,0.0
13578,MEA_GRO_671,Ground Beef,Meat,STORE_009,Northeast,SUPPLIER_07,2024-08-21,2024-08-28,9.0,7.0,2.0,1.0,23.32,14.31,202.0,0.9,2.0,0.0,8.0,31.0,0.11,0.0,46.1,7.0,5.0,0.26,1.0,B,4.0,0.0,0.0,23.32,96.0,106.0,52.5,2238.72,1516.86,-651.9,-29.1,9.0,0.0
13579,PRO_LET_770,Lettuce,Produce,STORE_015,Southeast,SUPPLIER_08,2023-10-29,2023-11-12,17.0,14.0,4.3,3.7,5.37,2.65,130.0,0.6,6.0,1.0,10.0,15.0,0.27,4.0,69.1,8.0,9.0,0.198,0.0,A,14.0,0.0,0.0,5.37,130.0,0.0,0.0,698.1,0.0,353.6,50.7,9.0,1.0
13580,BAK_BRE_581,Bread,Bakery,STORE_008,West,SUPPLIER_08,2023-12-04,2023-12-08,5.0,4.0,17.5,2.5,14.23,8.59,432.0,0.5,0.0,0.0,12.0,154.0,0.15,1.0,43.0,7.0,9.0,0.17,1.0,A,3.0,0.0,0.0,14.23,302.0,130.0,30.1,4297.46,1116.7,586.58,13.6,9.0,0.0
13581,PRO_APP_631,Apples,Produce,STORE_026,West,SUPPLIER_02,2023-11-08,2023-11-17,10.0,9.0,8.1,0.1,1.37,0.66,81.0,0.6,2.0,0.0,11.0,13.0,0.26,0.0,54.5,8.0,5.0,0.218,1.0,B,7.0,0.0,0.0,1.37,56.0,25.0,30.9,76.72,16.5,23.26,30.3,7.0,0.0
